liver, temp, end_point, -2.0000, -Inf, 0, 1 sequences
brain, temp, rand_path, -0.3636, -Inf, 0, 1 paths, 11->11 sequences
brain, temp, fast_path, -0.1818, -Inf, 0, 1 paths, 15->15 sequences
brain, temp, rand_path, -0.1818, -Inf, 0, 1 paths, 15->15 sequences
brain, temp, fast_path, 0.0000, -Inf, 0, 1 paths, 22->22 sequences
brain, temp, rand_path, 0.0000, -Inf, 0, 1 paths, 22->22 sequences
brain, temp, fast_path, -2.0000, -Inf, 1, 1 paths, 9->9 sequences
brain, temp, rand_path, -2.0000, -Inf, 1, 1 paths, 9->9 sequences
brain, temp, fast_path, -1.8182, -Inf, 1, 1 paths, 9->9 sequences
brain, temp, rand_path, -1.8182, -Inf, 1, 1 paths, 9->9 sequences
brain, temp, fast_path, -1.6364, -Inf, 1, 1 paths, 8->8 sequences
brain, temp, rand_path, -1.6364, -Inf, 1, 1 paths, 8->8 sequences
brain, temp, fast_path, -1.4545, -Inf, 1, 1 paths, 9->9 sequences
brain, temp, rand_path, -1.4545, -Inf, 1, 1 paths, 9->9 sequences
brain, temp, fast_path, -1.2727, -Inf, 1, 1 paths, 10->10 sequences
brain, temp, rand_path, -1.2727, -Inf, 1, 1 paths, 10->10 sequences
brain, temp, fast_path, -1.0909, -Inf, 1, 1 paths, 8->8 sequences
brain, temp, rand_path, -1.0909, -Inf, 1, 1 paths, 8->8 sequences
brain, temp, fast_path, -0.9091, -Inf, 1, 1 paths, 10->10 sequences
brain, temp, rand_path, -0.9091, -Inf, 1, 1 paths, 10->10 sequences
brain, temp, fast_path, -0.7273, -Inf, 1, 1 paths, 11->11 sequences
brain, temp, rand_path, -0.7273, -Inf, 1, 1 paths, 11->11 sequences
brain, temp, fast_path, -0.5455, -Inf, 1, 1 paths, 15->15 sequences
brain, temp, rand_path, -0.5455, -Inf, 1, 1 paths, 15->15 sequences
brain, temp, fast_path, -0.3636, -Inf, 1, 1 paths, 20->20 sequences
brain, temp, rand_path, -0.3636, -Inf, 1, 1 paths, 20->20 sequences
brain, temp, fast_path, -0.1818, -Inf, 1, 1 paths, 23->23 sequences
brain, temp, rand_path, -0.1818, -Inf, 1, 1 paths, 23->23 sequences
brain, temp, fast_path, 0.0000, -Inf, 1, 1 paths, 33->33 sequences
brain, temp, rand_path, 0.0000, -Inf, 1, 1 paths, 33->33 sequences
brain, threshold, fast_path, 4.0000, -1.0000, 0, 1 paths, 15->15 sequences
brain, threshold, rand_path, 4.0000, -1.0000, 0, 1 paths, 15->15 sequences
brain, threshold, fast_path, 4.0000, -0.7273, 0, 1 paths, 10->10 sequences
brain, threshold, rand_path, 4.0000, -0.7273, 0, 1 paths, 10->10 sequences
brain, threshold, fast_path, 4.0000, -0.4545, 0, 1 paths, 10->10 sequences
brain, threshold, rand_path, 4.0000, -0.4545, 0, 1 paths, 10->10 sequences
brain, threshold, fast_path, 4.0000, -0.1818, 0, 1 paths, 5->5 sequences
brain, threshold, rand_path, 4.0000, -0.1818, 0, 1 paths, 5->5 sequences
brain, threshold, fast_path, 4.0000, 0.0909, 0, 1 paths, 4->4 sequences
brain, threshold, rand_path, 4.0000, 0.0909, 0, 1 paths, 4->4 sequences
brain, threshold, fast_path, 4.0000, 0.3636, 0, 1 paths, 3->3 sequences
brain, threshold, rand_path, 4.0000, 0.3636, 0, 1 paths, 3->3 sequences
brain, threshold, fast_path, 4.0000, 0.6364, 0, 1 paths, 3->3 sequences
brain, threshold, rand_path, 4.0000, 0.6364, 0, 1 paths, 3->3 sequences
brain, threshold, fast_path, 4.0000, 0.9091, 0, 1 paths, 3->3 sequences
brain, threshold, rand_path, 4.0000, 0.9091, 0, 1 paths, 3->3 sequences
brain, threshold, fast_path, 4.0000, 1.1818, 0, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 1.1818, 0, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, 1.4545, 0, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 1.4545, 0, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, 1.7273, 0, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 1.7273, 0, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, 2.0000, 0, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 2.0000, 0, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, -1.0000, 2, 1 paths, 13->13 sequences
brain, threshold, rand_path, 4.0000, -1.0000, 2, 1 paths, 13->13 sequences
brain, threshold, fast_path, 4.0000, -0.7273, 2, 1 paths, 11->11 sequences
brain, threshold, rand_path, 4.0000, -0.7273, 2, 1 paths, 11->11 sequences
brain, threshold, fast_path, 4.0000, -0.4545, 2, 1 paths, 13->13 sequences
brain, threshold, rand_path, 4.0000, -0.4545, 2, 1 paths, 13->13 sequences
brain, threshold, fast_path, 4.0000, -0.1818, 2, 1 paths, 7->7 sequences
brain, threshold, rand_path, 4.0000, -0.1818, 2, 1 paths, 7->7 sequences
brain, threshold, fast_path, 4.0000, 0.0909, 2, 1 paths, 7->7 sequences
brain, threshold, rand_path, 4.0000, 0.0909, 2, 1 paths, 7->7 sequences
brain, threshold, fast_path, 4.0000, 0.3636, 2, 1 paths, 5->5 sequences
brain, threshold, rand_path, 4.0000, 0.3636, 2, 1 paths, 5->5 sequences
brain, threshold, fast_path, 4.0000, 0.6364, 2, 1 paths, 3->3 sequences
brain, threshold, rand_path, 4.0000, 0.6364, 2, 1 paths, 3->3 sequences
brain, threshold, fast_path, 4.0000, 0.9091, 2, 1 paths, 3->3 sequences
brain, threshold, rand_path, 4.0000, 0.9091, 2, 1 paths, 3->3 sequences
brain, threshold, fast_path, 4.0000, 1.1818, 2, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 1.1818, 2, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, 1.4545, 2, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 1.4545, 2, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, 1.7273, 2, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 1.7273, 2, 1 paths, 1->1 sequences
brain, threshold, fast_path, 4.0000, 2.0000, 2, 1 paths, 1->1 sequences
brain, threshold, rand_path, 4.0000, 2.0000, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 9->9 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 15->15 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 8->8 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 14->14 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 8->8 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 14->14 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 9->9 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 14->14 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 7->7 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 14->14 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 9->9 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 12->12 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 9->9 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 14->14 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 8->8 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 13->13 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain, min_fit, min_path, 4.0000, -Inf, 2, 1 paths, 1->1 sequences
brain-liver, temp, fast_path, -2.0000, -Inf, 0, 1 paths, 14->14 sequences
brain-liver, temp, fast_path, -1.6667, -Inf, 0, 1 paths, 14->14 sequences
brain-liver, temp, fast_path, -1.3333, -Inf, 0, 1 paths, 12->12 sequences
brain-liver, temp, fast_path, -1.0000, -Inf, 0, 1 paths, 14->14 sequences
brain-liver, temp, fast_path, -2.0000, -Inf, 1, 1 paths, 28->28 sequences
brain-liver, temp, fast_path, -1.6667, -Inf, 1, 1 paths, 30->30 sequences
brain-liver, temp, fast_path, -1.3333, -Inf, 1, 1 paths, 27->27 sequences
brain-liver, temp, fast_path, -1.0000, -Inf, 1, 1 paths, 27->27 sequences
brain-liver, threshold, fast_path, 4.0000, -1.0000, 0, 1 paths, 10->10 sequences
brain-liver, threshold, fast_path, 4.0000, -0.8421, 0, 1 paths, 12->12 sequences
brain-liver, threshold, fast_path, 4.0000, -0.6842, 0, 1 paths, 8->8 sequences
brain-liver, threshold, fast_path, 4.0000, -0.5263, 0, 1 paths, 6->6 sequences
brain-liver, threshold, fast_path, 4.0000, -0.3684, 0, 1 paths, 6->6 sequences
brain-liver, threshold, fast_path, 4.0000, -0.2105, 0, 1 paths, 4->4 sequences
brain-liver, threshold, fast_path, 4.0000, -0.0526, 0, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.1053, 0, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.2632, 0, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.4211, 0, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.5789, 0, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.7368, 0, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.8947, 0, 1 paths, 2->2 sequences
brain-liver, threshold, fast_path, 4.0000, 1.0526, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.2105, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.3684, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.5263, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.6842, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.8421, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 2.0000, 0, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, -1.0000, 1, 1 paths, 15->15 sequences
brain-liver, threshold, fast_path, 4.0000, -0.8421, 1, 1 paths, 13->13 sequences
brain-liver, threshold, fast_path, 4.0000, -0.6842, 1, 1 paths, 8->8 sequences
brain-liver, threshold, fast_path, 4.0000, -0.5263, 1, 1 paths, 11->11 sequences
brain-liver, threshold, fast_path, 4.0000, -0.3684, 1, 1 paths, 7->7 sequences
brain-liver, threshold, fast_path, 4.0000, -0.2105, 1, 1 paths, 5->5 sequences
brain-liver, threshold, fast_path, 4.0000, -0.0526, 1, 1 paths, 5->5 sequences
brain-liver, threshold, fast_path, 4.0000, 0.1053, 1, 1 paths, 6->6 sequences
brain-liver, threshold, fast_path, 4.0000, 0.2632, 1, 1 paths, 6->6 sequences
brain-liver, threshold, fast_path, 4.0000, 0.4211, 1, 1 paths, 5->5 sequences
brain-liver, threshold, fast_path, 4.0000, 0.5789, 1, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.7368, 1, 1 paths, 3->3 sequences
brain-liver, threshold, fast_path, 4.0000, 0.8947, 1, 1 paths, 2->2 sequences
brain-liver, threshold, fast_path, 4.0000, 1.0526, 1, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.2105, 1, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.3684, 1, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.5263, 1, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.6842, 1, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 1.8421, 1, 1 paths, 1->1 sequences
brain-liver, threshold, fast_path, 4.0000, 2.0000, 1, 1 paths, 1->1 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 18->18 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 36->36 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 18->18 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 32->32 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 1->1 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain-liver, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 1->1 sequences
brain-spleen, temp, fast_path, -2.0000, -Inf, 0, 1 paths, 13->13 sequences
brain-spleen, temp, fast_path, -1.6667, -Inf, 0, 1 paths, 13->13 sequences
brain-spleen, temp, fast_path, -1.3333, -Inf, 0, 1 paths, 13->13 sequences
brain-spleen, temp, fast_path, -1.0000, -Inf, 0, 1 paths, 15->15 sequences
brain-spleen, temp, fast_path, -2.0000, -Inf, 1, 1 paths, 15->15 sequences
brain-spleen, temp, fast_path, -1.6667, -Inf, 1, 1 paths, 14->14 sequences
brain-spleen, temp, fast_path, -1.3333, -Inf, 1, 1 paths, 15->15 sequences
brain-spleen, temp, fast_path, -1.0000, -Inf, 1, 1 paths, 17->17 sequences
brain-spleen, threshold, fast_path, 4.0000, -1.0000, 0, 1 paths, 14->14 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.8421, 0, 1 paths, 14->14 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.6842, 0, 1 paths, 8->8 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.5263, 0, 1 paths, 9->9 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.3684, 0, 1 paths, 5->5 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.2105, 0, 1 paths, 6->6 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.0526, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.1053, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.2632, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.4211, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.5789, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.7368, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.8947, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.0526, 0, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.2105, 0, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.3684, 0, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.5263, 0, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.6842, 0, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.8421, 0, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 2.0000, 0, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, -1.0000, 1, 1 paths, 15->15 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.8421, 1, 1 paths, 16->16 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.6842, 1, 1 paths, 12->12 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.5263, 1, 1 paths, 10->10 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.3684, 1, 1 paths, 7->7 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.2105, 1, 1 paths, 6->6 sequences
brain-spleen, threshold, fast_path, 4.0000, -0.0526, 1, 1 paths, 5->5 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.1053, 1, 1 paths, 5->5 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.2632, 1, 1 paths, 5->5 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.4211, 1, 1 paths, 5->5 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.5789, 1, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.7368, 1, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 0.8947, 1, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.0526, 1, 1 paths, 3->3 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.2105, 1, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.3684, 1, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.5263, 1, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.6842, 1, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 1.8421, 1, 1 paths, 1->1 sequences
brain-spleen, threshold, fast_path, 4.0000, 2.0000, 1, 1 paths, 1->1 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 22->22 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 22->22 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 19->19 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 24->24 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 17->17 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 20->20 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 1->1 sequences
brain-liver-spleen, temp, fast_path, -2.0000, -Inf, 0, 1 paths, 17->17 sequences
brain-liver-spleen, temp, fast_path, -1.6667, -Inf, 0, 1 paths, 18->18 sequences
brain-liver-spleen, temp, fast_path, -1.3333, -Inf, 0, 1 paths, 19->19 sequences
brain-liver-spleen, temp, fast_path, -1.0000, -Inf, 0, 1 paths, 21->21 sequences
brain-liver-spleen, temp, fast_path, -2.0000, -Inf, 1, 1 paths, 30->30 sequences
brain-liver-spleen, temp, fast_path, -1.6667, -Inf, 1, 1 paths, 32->32 sequences
brain-liver-spleen, temp, fast_path, -1.3333, -Inf, 1, 1 paths, 32->32 sequences
brain-liver-spleen, temp, fast_path, -1.0000, -Inf, 1, 1 paths, 34->34 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -1.0000, 0, 1 paths, 13->13 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.8421, 0, 1 paths, 10->10 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.6842, 0, 1 paths, 5->5 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.5263, 0, 1 paths, 7->7 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.3684, 0, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.2105, 0, 1 paths, 5->5 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.0526, 0, 1 paths, 4->4 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.1053, 0, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.2632, 0, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.4211, 0, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.5789, 0, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.7368, 0, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.8947, 0, 1 paths, 2->2 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.0526, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.2105, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.3684, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.5263, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.6842, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.8421, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 2.0000, 0, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -1.0000, 1, 1 paths, 14->14 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.8421, 1, 1 paths, 12->12 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.6842, 1, 1 paths, 10->10 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.5263, 1, 1 paths, 10->10 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.3684, 1, 1 paths, 7->7 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.2105, 1, 1 paths, 4->4 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, -0.0526, 1, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.1053, 1, 1 paths, 5->5 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.2632, 1, 1 paths, 5->5 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.4211, 1, 1 paths, 5->5 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.5789, 1, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.7368, 1, 1 paths, 3->3 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 0.8947, 1, 1 paths, 2->2 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.0526, 1, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.2105, 1, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.3684, 1, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.5263, 1, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.6842, 1, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 1.8421, 1, 1 paths, 1->1 sequences
brain-liver-spleen, threshold, fast_path, 4.0000, 2.0000, 1, 1 paths, 1->1 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 25->25 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 38->38 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 1->1 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 1->1 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 0, 1 paths, 1->1 sequences
brain-liver-spleen, min_fit, min_path, 4.0000, -Inf, 1, 1 paths, 1->1 sequences
muscle, temp, fast_path, -2.0000, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, rand_path, -2.0000, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, fast_path, -1.8182, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, rand_path, -1.8182, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, fast_path, -1.6364, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, rand_path, -1.6364, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, fast_path, -1.4545, -Inf, 0, 1 paths, 6->6 sequences
muscle, temp, rand_path, -1.4545, -Inf, 0, 1 paths, 6->6 sequences
muscle, temp, fast_path, -1.2727, -Inf, 0, 1 paths, 6->6 sequences
muscle, temp, rand_path, -1.2727, -Inf, 0, 1 paths, 6->6 sequences
muscle, temp, fast_path, -1.0909, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, rand_path, -1.0909, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, fast_path, -0.9091, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, rand_path, -0.9091, -Inf, 0, 1 paths, 7->7 sequences
muscle, temp, fast_path, -0.7273, -Inf, 0, 1 paths, 8->8 sequences
muscle, temp, rand_path, -0.7273, -Inf, 0, 1 paths, 8->8 sequences
muscle, temp, fast_path, -0.5455, -Inf, 0, 1 paths, 9->9 sequences
muscle, temp, rand_path, -0.5455, -Inf, 0, 1 paths, 9->9 sequences
muscle, temp, fast_path, -0.3636, -Inf, 0, 1 paths, 14->14 sequences
muscle, temp, rand_path, -0.3636, -Inf, 0, 1 paths, 14->14 sequences
muscle, temp, fast_path, -0.1818, -Inf, 0, 1 paths, 16->16 sequences
muscle, temp, rand_path, -0.1818, -Inf, 0, 1 paths, 16->16 sequences
muscle, temp, fast_path, 0.0000, -Inf, 0, 1 paths, 18->18 sequences
muscle, temp, rand_path, 0.0000, -Inf, 0, 1 paths, 18->18 sequences
muscle, temp, fast_path, -2.0000, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, rand_path, -2.0000, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, fast_path, -1.8182, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, rand_path, -1.8182, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, fast_path, -1.6364, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, rand_path, -1.6364, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, fast_path, -1.4545, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, rand_path, -1.4545, -Inf, 1, 1 paths, 8->8 sequences
muscle, temp, fast_path, -1.2727, -Inf, 1, 1 paths, 8->8 sequences
